180.76.5.66 - - [19/Feb/2013:00:06:49 +0700] "GET /?portal=mc_web&page=articleDetail&id=547 HTTP/1.1" 200 24157 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
182.118.20.172 - - [19/Feb/2013:02:14:50 +0700] "GET /?name=20120922/admin_1348307063.pdf&page=Download&portal=mc_web HTTP/1.1" 200 232838 "http://trungtamtoan.com/?name=20120922/admin_1348307063.pdf&page=Download&portal=mc_web" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11; 360Spider"
182.118.20.229 - - [19/Feb/2013:02:15:57 +0700] "GET /?id=112&page=DocDetail&portal=mc_web HTTP/1.1" 200 22756 "http://trungtamtoan.com/?id=112&page=DocDetail&portal=mc_web" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11; 360Spider"
182.118.21.252 - - [19/Feb/2013:02:16:25 +0700] "GET /?name=20120922/admin_1348307326.pdf&page=Download&portal=mc_web HTTP/1.1" 200 95092 "http://trungtamtoan.com/?name=20120922/admin_1348307326.pdf&page=Download&portal=mc_web" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11; 360Spider"
182.118.21.252 - - [19/Feb/2013:02:16:25 +0700] "GET /?id=592&page=articleDetail&portal=mc_web HTTP/1.1" 200 32485 "http://trungtamtoan.com/?id=592&page=articleDetail&portal=mc_web" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11; 360Spider"
182.118.21.245 - - [19/Feb/2013:02:16:32 +0700] "GET /?id=315&page=articleDetail&portal=mc_web HTTP/1.1" 200 20328 "http://trungtamtoan.com/?id=315&page=articleDetail&portal=mc_web" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11; 360Spider"
182.118.21.253 - - [19/Feb/2013:02:16:35 +0700] "GET /?name=20120922/admin_1348307448.pdf&page=Download&portal=mc_web HTTP/1.1" 200 163907 "http://trungtamtoan.com/?name=20120922/admin_1348307448.pdf&page=Download&portal=mc_web" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11; 360Spider"
182.118.21.248 - - [19/Feb/2013:02:16:39 +0700] "GET /?id=113&page=DocDetail&portal=mc_web HTTP/1.1" 200 22746 "http://trungtamtoan.com/?id=113&page=DocDetail&portal=mc_web" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11; 360Spider"
180.76.5.100 - - [19/Feb/2013:02:53:17 +0700] "GET /?portal=mc_web&page=articleDetail&id=263 HTTP/1.1" 200 21919 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
95.108.248.30 - - [19/Feb/2013:03:11:35 +0700] "GET /?portal=mc_web&page=articleDetail&id=579 HTTP/1.1" 200 27059 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
95.108.248.30 - - [19/Feb/2013:05:09:53 +0700] "GET /?portal=mc_web&page=articleDetail&id=617 HTTP/1.1" 200 23422 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
202.207.160.28 - - [19/Feb/2013:05:13:43 +0700] "GET / HTTP/1.1" 200 19220 "-" "Mozilla/5.0 (Windows NT 5.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
180.76.6.224 - - [19/Feb/2013:05:36:36 +0700] "GET /?portal=mc_web&page=articleDetail&id=367 HTTP/1.1" 200 23203 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.74.16 - - [19/Feb/2013:06:12:45 +0700] "GET /robots.txt HTTP/1.1" 404 274 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.74.16 - - [19/Feb/2013:06:12:45 +0700] "GET / HTTP/1.1" 200 19220 "-" "DoCoMo/2.0 N905i(c100;TB;W24H16) (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
123.30.175.81 - - [19/Feb/2013:06:32:11 +0700] "GET /robots.txt HTTP/1.0" 404 274 "-" "coccoc/1.0 (http://help.coccoc.com/)"
123.30.175.79 - - [19/Feb/2013:06:32:43 +0700] "GET /robots.txt HTTP/1.0" 404 278 "-" "coccoc/1.0 (http://help.coccoc.com/)"
123.30.175.81 - - [19/Feb/2013:06:32:56 +0700] "GET / HTTP/1.0" 200 19428 "-" "coccoc/1.0 (http://help.coccoc.com/)"
123.30.175.81 - - [19/Feb/2013:06:33:02 +0700] "GET /data/images/imageForArticle/images656700_12.jpg HTTP/1.0" 200 15306 "-" "coccoc/1.0 (http://help.coccoc.com/)"
123.30.175.81 - - [19/Feb/2013:06:33:09 +0700] "GET /data/images/imageForArticle/images656953_duhoctrungquoccangi.jpg HTTP/1.0" 200 19336 "-" "coccoc/1.0 (http://help.coccoc.com/)"
123.30.175.81 - - [19/Feb/2013:06:33:17 +0700] "GET /data/images/imageForArticle/images656996_12.jpg HTTP/1.0" 200 17985 "-" "coccoc/1.0 (http://help.coccoc.com/)"
180.76.5.172 - - [19/Feb/2013:06:48:06 +0700] "GET /?portal=mc_web&page=articleDetail&id=575 HTTP/1.1" 200 24504 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
95.108.248.30 - - [19/Feb/2013:07:08:36 +0700] "GET /data/images/imageForArticle/images649516_anh1,truongthptTranQuyCapkyniem60namngaythanhlap.jpg HTTP/1.1" 304 0 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
95.108.248.30 - - [19/Feb/2013:07:08:35 +0700] "GET /?portal=mc_web&page=articleDetail&id=362 HTTP/1.1" 200 29533 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
95.108.248.30 - - [19/Feb/2013:07:47:18 +0700] "GET /data/images/imageForArticle/images648206_8.jpg HTTP/1.1" 304 0 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
95.108.248.30 - - [19/Feb/2013:08:17:02 +0700] "GET /data/images/thumb/admin_1346932141.jpg HTTP/1.1" 200 4793 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
199.36.240.17 - - [19/Feb/2013:09:36:05 +0700] "GET /robots.txt HTTP/1.1" 404 274 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
199.36.240.17 - - [19/Feb/2013:09:36:31 +0700] "GET /robots.txt HTTP/1.1" 404 278 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
208.115.113.89 - - [19/Feb/2013:10:11:25 +0700] "GET /robots.txt HTTP/1.1" 404 278 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)"
95.108.248.30 - - [19/Feb/2013:10:52:06 +0700] "GET /?portal=mc_web&page=articleDetail&id=481 HTTP/1.1" 200 26348 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
123.16.230.38 - - [19/Feb/2013:12:10:44 +0700] "GET /?portal=mc_web&page=articleDetail&article_id=29 HTTP/1.1" 200 17200 "http://www.google.com.vn/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&ved=0CC8QFjAB&url=http%3A%2F%2Ftrungtamtoan.com%2F%3Fportal%3Dmc_web%26page%3DarticleDetail%26article_id%3D29&ei=KwkjUYHUNNCciAfWwICYDA&usg=AFQjCNE3nUqhI2zy8ujCBp7J9uDkpmf31Q&bvm=bv.42553238,d.aGc" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:44 +0700] "GET /webskins/plugins/TinySlideshow/style.css HTTP/1.1" 200 1622 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:44 +0700] "GET / HTTP/1.1" 200 19220 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /webskins/plugins/dialog/dialog.css HTTP/1.1" 200 482 "http://trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /webskins/plugins/formValidator.2.2/js/contrib/other-validations.js HTTP/1.1" 200 968 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /webskins/skins/system/images/favicon.ico HTTP/1.1" 200 3971 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /modules/mcweb/MCcomment.js HTTP/1.1" 200 3210 "http://trungtamtoan.com/?portal=mc_web&page=articleDetail&article_id=29" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /data/avatar/new.gif HTTP/1.1" 200 2954 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/1.jpg HTTP/1.1" 200 7531 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/2.jpg HTTP/1.1" 200 8056 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/4.jpg HTTP/1.1" 200 8127 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/6.jpg HTTP/1.1" 200 28405 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /data/images/thumb//admin_1346932141.jpg HTTP/1.1" 200 4793 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /data/images/thumb//images656700_12.jpg HTTP/1.1" 200 2531 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:45 +0700] "GET /data/images/thumb//admin_1344704125.jpg HTTP/1.1" 200 3737 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:46 +0700] "GET /data/images/promotion/khamphabian.png HTTP/1.1" 200 12131 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:46 +0700] "GET /data/images/thumb//admin_1344779539.jpg HTTP/1.1" 200 3272 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:46 +0700] "GET /webskins/skins/default/main/images/box-btm.png HTTP/1.1" 200 941 "http://trungtamtoan.com/webskins/skins/default/main/styles/common.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:46 +0700] "GET /webskins/skins/default/main/images/arrow_right.gif HTTP/1.1" 200 824 "http://trungtamtoan.com/webskins/skins/default/main/styles/common.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:46 +0700] "GET /webskins/plugins/TinySlideshow/images/left.gif HTTP/1.1" 200 167 "http://trungtamtoan.com/webskins/plugins/TinySlideshow/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:46 +0700] "GET /webskins/plugins/TinySlideshow/images/scroll-left.gif HTTP/1.1" 200 81 "http://trungtamtoan.com/webskins/plugins/TinySlideshow/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:46 +0700] "POST /ajax.php?path=mcweb&fnc=mcweb.comment.process HTTP/1.1" 200 33 "http://trungtamtoan.com/?portal=mc_web&page=articleDetail&article_id=29" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:47 +0700] "GET /data/images/thumb//images656996_12.jpg HTTP/1.1" 304 0 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:47 +0700] "GET /data/images/thumb//images656953_duhoctrungquoccangi.jpg HTTP/1.1" 304 0 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:47 +0700] "GET /data/images/thumb//images656700_12.jpg HTTP/1.1" 304 0 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:55 +0700] "GET / HTTP/1.1" 200 19428 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:56 +0700] "GET /webskins/skins/default/main/styles/common.css HTTP/1.1" 200 45652 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:56 +0700] "GET /webskins/skins/default/main/styles/common-ext.css HTTP/1.1" 200 1758 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:56 +0700] "GET /webskins/js/jquery-1.7.2.js HTTP/1.1" 200 252881 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /webskins/skins/platform/jquery.alerts/jquery.alerts.css HTTP/1.1" 200 1329 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /modules/default/frontend/DefaultHeader.js HTTP/1.1" 200 581 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /modules/mcweb/MCwebNavigation.js HTTP/1.1" 200 75 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /webskins/plugins/formValidator.2.2/css/validationEngine.jquery.css HTTP/1.1" 200 2320 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /modules/mcweb/MClog.js HTTP/1.1" 200 248 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /modules/mcweb/MCboard.js HTTP/1.1" 200 74 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /webskins/plugins/TinySlideshow/compressed.js HTTP/1.1" 200 4970 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /webskins/plugins/TinySlideshow/script.js HTTP/1.1" 200 5547 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /webskins/plugins/TinySlideshow/style.css HTTP/1.1" 200 1622 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:57 +0700] "GET /webskins/js/jquery.alerts.js HTTP/1.1" 200 6875 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:58 +0700] "GET /webskins/plugins/formValidator.2.2/js/languages/jquery.validationEngine-vi2.js HTTP/1.1" 200 8408 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:58 +0700] "GET /webskins/plugins/formValidator.2.2/js/jquery.validationEngine.js HTTP/1.1" 200 48957 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:58 +0700] "GET /webskins/plugins/formValidator.2.2/js/contrib/other-validations.js HTTP/1.1" 200 968 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
123.16.230.38 - - [19/Feb/2013:12:10:58 +0700] "GET /data/avatar/mathlogo.gif HTTP/1.1" 200 7928 "http://www.trungtamtoan.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0"
