208.115.111.73 - - [18/Feb/2013:00:08:49 +0700] "GET /robots.txt HTTP/1.1" 404 278 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/skins/default/main/images/sidebar.png HTTP/1.1" 200 989 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/4.jpg HTTP/1.1" 200 8127 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/1.jpg HTTP/1.1" 200 7531 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/2.jpg HTTP/1.1" 200 8056 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/3.jpg HTTP/1.1" 200 28442 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/5.jpg HTTP/1.1" 200 8452 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/thumbnails/6.jpg HTTP/1.1" 200 28405 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/avatar/thumb/arrow_right.gif HTTP/1.1" 200 824 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//admin_1346932141.jpg HTTP/1.1" 200 4793 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/promotion/ads1.png HTTP/1.1" 200 58888 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//images656996_12.jpg HTTP/1.1" 200 2567 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//images656953_duhoctrungquoccangi.jpg HTTP/1.1" 200 2965 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//admin_1344704443.png HTTP/1.1" 200 2394 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//admin_1344704125.jpg HTTP/1.1" 200 3737 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//images656700_12.jpg HTTP/1.1" 200 2531 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//a41d3d7c-f173-4889-b34b-df39659a38e7_220px-Pi_pie2.jpg HTTP/1.1" 200 3320 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/promotion/khamphabian.png HTTP/1.1" 200 12131 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//admin_1344779425.gif HTTP/1.1" 200 2595 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/skins/default/main/images/bg-footer.jpg HTTP/1.1" 200 8781 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//admin_1344779539.jpg HTTP/1.1" 200 3272 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /data/images/thumb//admin_1344779656.jpg HTTP/1.1" 200 4316 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/images/left.gif HTTP/1.1" 200 167 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/images/right.gif HTTP/1.1" 200 166 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/images/scroll-left.gif HTTP/1.1" 200 81 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:21 +0700] "GET /webskins/plugins/TinySlideshow/images/scroll-right.gif HTTP/1.1" 200 84 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:22 +0700] "GET /webskins/plugins/TinySlideshow/photos/1.jpg HTTP/1.1" 200 64759 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:22 +0700] "GET /webskins/skins/system/images/favicon.ico HTTP/1.1" 200 3971 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:22 +0700] "GET /webskins/plugins/TinySlideshow/images/link.gif HTTP/1.1" 200 234 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:27 +0700] "GET /webskins/plugins/TinySlideshow/photos/2.jpg HTTP/1.1" 200 132630 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:30 +0700] "GET / HTTP/1.1" 200 19220 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:31 +0700] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:32 +0700] "GET /webskins/plugins/TinySlideshow/photos/3.jpg HTTP/1.1" 200 170176 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:37 +0700] "GET /webskins/plugins/TinySlideshow/photos/4.jpg HTTP/1.1" 200 141622 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:42 +0700] "GET /webskins/plugins/TinySlideshow/photos/5.jpg HTTP/1.1" 200 159357 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:47 +0700] "GET /webskins/plugins/TinySlideshow/photos/6.jpg HTTP/1.1" 200 176947 "http://trungtamtoan.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:50 +0700] "GET /administrator HTTP/1.1" 404 277 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
113.163.10.238 - - [18/Feb/2013:14:12:51 +0700] "GET /favicon.ico HTTP/1.1" 404 275 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
180.76.5.56 - - [18/Feb/2013:14:19:16 +0700] "GET /?portal=mc_web&page=DocDetail&id=145 HTTP/1.1" 200 23189 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
208.115.111.73 - - [18/Feb/2013:16:07:45 +0700] "GET /robots.txt HTTP/1.1" 404 278 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)"
180.76.5.22 - - [18/Feb/2013:17:39:07 +0700] "GET /?portal=mc_web&page=DocOfClass&classID=12&cateID=2 HTTP/1.1" 200 17224 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
178.255.215.66 - - [18/Feb/2013:18:13:48 +0700] "GET /?portal=mc_web&page=regLearn HTTP/1.1" 200 26191 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
118.70.248.17 - - [18/Feb/2013:18:27:11 +0700] "GET /webskins/skins/system/images/forumbox_head.gif HTTP/1.1" 304 0 "-" "Mozilla/4.0 (compatible;)"
180.76.5.138 - - [18/Feb/2013:18:40:49 +0700] "GET /?portal=mc_web&page=articleDetail&id=265 HTTP/1.1" 200 25886 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.76.5.171 - - [18/Feb/2013:21:14:05 +0700] "GET /?portal=mc_web&page=regLearn HTTP/1.1" 200 26403 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
118.71.114.234 - - [18/Feb/2013:21:26:16 +0700] "GET /?portal=mc_web&page=regTeach HTTP/1.1" 200 27500 "http://www.facebook.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:17 +0700] "GET /webskins/skins/default/main/styles/common.css HTTP/1.1" 200 45652 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:17 +0700] "GET /webskins/skins/default/main/styles/common-ext.css HTTP/1.1" 200 1758 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:17 +0700] "GET /webskins/skins/platform/jquery.alerts/jquery.alerts.css HTTP/1.1" 200 1329 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:17 +0700] "GET /modules/default/frontend/DefaultHeader.js HTTP/1.1" 200 581 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:17 +0700] "GET /modules/mcweb/MCwebNavigation.js HTTP/1.1" 200 75 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:17 +0700] "GET /webskins/plugins/formValidator.2.2/css/validationEngine.jquery.css HTTP/1.1" 200 2320 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /modules/mcweb/MClog.js HTTP/1.1" 200 248 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:17 +0700] "GET /webskins/js/jquery-1.7.2.js HTTP/1.1" 200 252881 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /modules/mcweb/MCgetLocation.js HTTP/1.1" 200 1537 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /modules/mcweb/MCregTeach.js HTTP/1.1" 200 1442 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /webskins/js/jquery.alerts.js HTTP/1.1" 200 6875 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /webskins/plugins/formValidator.2.2/js/languages/jquery.validationEngine-vi2.js HTTP/1.1" 200 8408 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /webskins/plugins/formValidator.2.2/js/contrib/other-validations.js HTTP/1.1" 200 968 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
118.71.114.234 - - [18/Feb/2013:21:26:18 +0700] "GET /webskins/plugins/dialog/dialog.css HTTP/1.1" 200 482 "http://www.trungtamtoan.com/?portal=mc_web&page=regTeach" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
